x,y,tvd,md,well
458746.3071,6785869.979,2096.770015,2443.610375,B2
458746.4153,6785869.987,2096.877076,2443.762775,B2
458746.5234,6785869.996,2096.984073,2443.915075,B2
458746.6314,6785870.004,2097.091078,2444.067375,B2
458746.7396,6785870.012,2097.198161,2444.219775,B2
458746.8476,6785870.02,2097.30518,2444.372075,B2
458746.9557,6785870.028,2097.412276,2444.524475,B2
458747.0638,6785870.036,2097.51931,2444.676775,B2
458747.1722,6785870.044,2097.626701,2444.829575,B2
458747.2803,6785870.052,2097.733819,2444.981975,B2
458747.3883,6785870.061,2097.840873,2445.134275,B2
458747.4964,6785870.069,2097.948005,2445.286675,B2
458747.6044,6785870.077,2098.055074,2445.438975,B2
458747.7125,6785870.085,2098.162219,2445.591375,B2
458747.8204,6785870.093,2098.269302,2445.743675,B2
458747.9285,6785870.101,2098.376462,2445.896075,B2
458748.0365,6785870.109,2098.483558,2446.048375,B2
458748.1448,6785870.117,2098.591014,2446.201175,B2
458748.2528,6785870.126,2098.698195,2446.353575,B2
458748.3608,6785870.134,2098.805312,2446.505875,B2
458748.4688,6785870.142,2098.912507,2446.658275,B2
458748.5768,6785870.15,2099.019639,2446.810575,B2
458748.6847,6785870.158,2099.126779,2446.962875,B2
458748.7927,6785870.166,2099.233998,2447.115275,B2
458748.9006,6785870.174,2099.341153,2447.267575,B2
458749.0086,6785870.182,2099.448385,2447.419975,B2
458749.1169,6785870.191,2099.555906,2447.572775,B2
458749.2249,6785870.199,2099.663153,2447.725175,B2
458749.3328,6785870.207,2099.770336,2447.877475,B2
458749.4406,6785870.215,2099.877527,2448.029775,B2
458749.5486,6785870.223,2099.984794,2448.182175,B2
458749.6565,6785870.231,2100.091999,2448.334475,B2
458749.7644,6785870.239,2100.199281,2448.486875,B2
458749.8723,6785870.247,2100.306499,2448.639175,B2
458749.9805,6785870.255,2100.414077,2448.791975,B2
458750.0884,6785870.264,2100.52138,2448.944375,B2
458750.1962,6785870.272,2100.628619,2449.096675,B2
458750.3041,6785870.28,2100.735936,2449.249075,B2
458750.412,6785870.288,2100.84319,2449.401375,B2
458750.5198,6785870.296,2100.950521,2449.553775,B2
458750.6277,6785870.304,2101.057788,2449.706075,B2
458750.7355,6785870.312,2101.165134,2449.858475,B2
458750.8433,6785870.32,2101.272417,2450.010775,B2
458750.9515,6785870.329,2101.38006,2450.163575,B2
458751.0593,6785870.337,2101.487428,2450.315975,B2
458751.1671,6785870.345,2101.594733,2450.468275,B2
458751.2749,6785870.353,2101.702116,2450.620675,B2
458751.3827,6785870.361,2101.809435,2450.772975,B2
458751.4904,6785870.369,2101.916761,2450.925275,B2
458751.5983,6785870.377,2102.024165,2451.077675,B2
458751.706,6785870.385,2102.131505,2451.229975,B2
458751.8138,6785870.393,2102.238922,2451.382375,B2
458751.9219,6785870.401,2102.346629,2451.535175,B2
458752.0297,6785870.41,2102.454061,2451.687575,B2
458752.1374,6785870.418,2102.561429,2451.839875,B2
458752.2451,6785870.426,2102.668804,2451.992175,B2
458752.3529,6785870.434,2102.776257,2452.144575,B2
458752.4605,6785870.442,2102.883646,2452.296875,B2
458752.5683,6785870.45,2102.991113,2452.449275,B2
458752.676,6785870.458,2103.098517,2452.601575,B2
458752.7841,6785870.466,2103.20635,2452.754475,B2
458752.8917,6785870.474,2103.313768,2452.906775,B2
458752.9994,6785870.482,2103.421192,2453.059075,B2
458753.1071,6785870.491,2103.528695,2453.211475,B2
458753.2147,6785870.499,2103.636136,2453.363775,B2
458753.3224,6785870.507,2103.743654,2453.516175,B2
458753.4301,6785870.515,2103.851109,2453.668475,B2
458753.5378,6785870.523,2103.958641,2453.820875,B2
458753.6454,6785870.531,2104.06611,2453.973175,B2
458753.7533,6785870.539,2104.173939,2454.125975,B2
458753.861,6785870.547,2104.281492,2454.278375,B2
458753.9686,6785870.555,2104.388982,2454.430675,B2
458754.0762,6785870.563,2104.496549,2454.583075,B2
458754.1838,6785870.572,2104.604053,2454.735375,B2
458754.2915,6785870.58,2104.711635,2454.887775,B2
458754.399,6785870.588,2104.819152,2455.040075,B2
458754.5066,6785870.596,2104.926677,2455.192375,B2
458754.6142,6785870.604,2105.03428,2455.344775,B2
458754.7221,6785870.612,2105.142172,2455.497575,B2
458754.8297,6785870.62,2105.249788,2455.649975,B2
458754.9372,6785870.628,2105.357341,2455.802275,B2
458755.0448,6785870.636,2105.464901,2455.954575,B2
458755.1523,6785870.644,2105.572538,2456.106975,B2
458755.2598,6785870.652,2105.680113,2456.259275,B2
458755.3674,6785870.661,2105.787765,2456.411675,B2
458755.4749,6785870.669,2105.895355,2456.563975,B2
458755.5828,6785870.677,2106.003376,2456.716875,B2
458755.6903,6785870.685,2106.110981,2456.869175,B2
458755.7978,6785870.693,2106.218592,2457.021475,B2
458755.9053,6785870.701,2106.326281,2457.173875,B2
458756.0127,6785870.709,2106.433906,2457.326175,B2
458756.1203,6785870.717,2106.541609,2457.478575,B2
458756.2277,6785870.725,2106.649248,2457.630875,B2
458756.3352,6785870.733,2106.756965,2457.783275,B2
458756.4426,6785870.741,2106.864618,2457.935575,B2
458756.5504,6785870.749,2106.972632,2458.088375,B2
458756.6579,6785870.758,2107.08037,2458.240775,B2
458756.7653,6785870.766,2107.188044,2458.393075,B2
458756.8728,6785870.774,2107.295796,2458.545475,B2
458756.9802,6785870.782,2107.403485,2458.697775,B2
458757.0876,6785870.79,2107.51125,2458.850175,B2
458757.195,6785870.798,2107.618953,2459.002475,B2
458757.3024,6785870.806,2107.726662,2459.154775,B2
458757.4098,6785870.814,2107.834449,2459.307175,B2
458757.5175,6785870.822,2107.942526,2459.459975,B2
458757.625,6785870.83,2108.050328,2459.612375,B2
458757.7323,6785870.838,2108.158067,2459.764675,B2
458757.8396,6785870.846,2108.265814,2459.916975,B2
458757.947,6785870.855,2108.373638,2460.069375,B2
458758.0543,6785870.863,2108.481399,2460.221675,B2
458758.1617,6785870.871,2108.589237,2460.374075,B2
458758.269,6785870.879,2108.697011,2460.526375,B2
458758.3768,6785870.887,2108.805218,2460.679275,B2
458758.4841,6785870.895,2108.913006,2460.831575,B2
458758.5913,6785870.903,2109.020801,2460.983875,B2
458758.6987,6785870.911,2109.128675,2461.136275,B2
458758.806,6785870.919,2109.236484,2461.288575,B2
458758.9133,6785870.927,2109.344371,2461.440975,B2
458759.0206,6785870.935,2109.452195,2461.593275,B2
458759.1279,6785870.943,2109.560096,2461.745675,B2
458759.2351,6785870.951,2109.667933,2461.897975,B2
458759.3427,6785870.959,2109.776132,2462.050775,B2
458759.45,6785870.968,2109.884054,2462.203175,B2
458759.5572,6785870.976,2109.991912,2462.355475,B2
458759.6645,6785870.984,2110.099849,2462.507875,B2
458759.7717,6785870.992,2110.207721,2462.660175,B2
458759.879,6785871.0,2110.315672,2462.812575,B2
458759.9862,6785871.008,2110.423561,2462.964875,B2
458760.0934,6785871.016,2110.531456,2463.117175,B2
458760.2006,6785871.024,2110.63943,2463.269575,B2
458760.3082,6785871.032,2110.747694,2463.422375,B2
458760.4154,6785871.04,2110.855681,2463.574775,B2
458760.5226,6785871.048,2110.963605,2463.727075,B2
458760.6298,6785871.056,2111.071606,2463.879475,B2
458760.7369,6785871.064,2111.179543,2464.031775,B2
458760.8441,6785871.072,2111.287488,2464.184075,B2
458760.9513,6785871.08,2111.39551,2464.336475,B2
458761.0584,6785871.088,2111.503469,2464.488775,B2
458761.1659,6785871.097,2111.611859,2464.641675,B2
458761.273,6785871.105,2111.719832,2464.793975,B2
458761.3801,6785871.113,2111.827811,2464.946275,B2
458761.4873,6785871.121,2111.935868,2465.098675,B2
458761.5944,6785871.129,2112.043862,2465.250975,B2
458761.7015,6785871.137,2112.151933,2465.403375,B2
458761.8086,6785871.145,2112.25994,2465.555675,B2
458761.9157,6785871.153,2112.368025,2465.708075,B2
458762.0228,6785871.161,2112.476047,2465.860375,B2
458762.1302,6785871.169,2112.584431,2466.013175,B2
458762.2373,6785871.177,2112.692539,2466.165575,B2
458762.3444,6785871.185,2112.800584,2466.317875,B2
458762.4515,6785871.193,2112.908706,2466.470275,B2
458762.5585,6785871.201,2113.016764,2466.622575,B2
458762.6656,6785871.209,2113.124901,2466.774975,B2
458762.7726,6785871.217,2113.232973,2466.927275,B2
458762.8796,6785871.225,2113.341052,2467.079575,B2
458762.9866,6785871.233,2113.44921,2467.231975,B2
458763.094,6785871.242,2113.557658,2467.384775,B2
458763.201,6785871.25,2113.665829,2467.537175,B2
458763.308,6785871.258,2113.773936,2467.689475,B2
458763.4151,6785871.266,2113.882121,2467.841875,B2
458763.522,6785871.274,2113.990242,2467.994175,B2
458763.629,6785871.282,2114.098371,2468.146475,B2
458763.736,6785871.29,2114.206577,2468.298875,B2
458763.8429,6785871.298,2114.314719,2468.451175,B2
458763.9499,6785871.306,2114.422939,2468.603575,B2
458764.0572,6785871.314,2114.53145,2468.756375,B2
458764.1641,6785871.322,2114.639613,2468.908675,B2
458764.2711,6785871.33,2114.747855,2469.061075,B2
458764.378,6785871.338,2114.856034,2469.213375,B2
458764.485,6785871.346,2114.964291,2469.365775,B2
458764.5918,6785871.354,2115.072484,2469.518075,B2
458764.6988,6785871.362,2115.180756,2469.670475,B2
458764.8057,6785871.37,2115.288963,2469.822775,B2
458764.9129,6785871.378,2115.397532,2469.975575,B2
458765.0198,6785871.386,2115.505824,2470.127975,B2
458765.1267,6785871.394,2115.614052,2470.280275,B2
458765.2336,6785871.402,2115.722358,2470.432675,B2
458765.3404,6785871.41,2115.830599,2470.584975,B2
458765.4473,6785871.418,2115.938919,2470.737375,B2
458765.5542,6785871.426,2116.047174,2470.889675,B2
458765.661,6785871.434,2116.155436,2471.041975,B2
458765.7679,6785871.442,2116.263776,2471.194375,B2
458765.875,6785871.451,2116.372407,2471.347175,B2
458765.9819,6785871.459,2116.48076,2471.499575,B2
458766.0887,6785871.467,2116.589049,2471.651875,B2
458766.1955,6785871.475,2116.697416,2471.804275,B2
458766.3023,6785871.483,2116.805718,2471.956575,B2
458766.4091,6785871.491,2116.914028,2472.108875,B2
458766.5159,6785871.498,2117.022416,2472.261275,B2
458766.6227,6785871.506,2117.130741,2472.413575,B2
458766.7295,6785871.514,2117.239143,2472.565975,B2
458766.8366,6785871.522,2117.347837,2472.718775,B2
458766.9433,6785871.53,2117.456183,2472.871075,B2
458767.0501,6785871.538,2117.564606,2473.023475,B2
458767.1569,6785871.546,2117.672964,2473.175775,B2
458767.2637,6785871.554,2117.781401,2473.328175,B2
458767.3704,6785871.562,2117.889773,2473.480475,B2
458767.4772,6785871.57,2117.998223,2473.632875,B2
458767.5839,6785871.578,2118.106609,2473.785175,B2
458767.6909,6785871.586,2118.215357,2473.937975,B2
458767.7977,6785871.594,2118.323827,2474.090375,B2
458767.9043,6785871.602,2118.432233,2474.242675,B2
458768.0111,6785871.61,2118.540717,2474.395075,B2
458768.1177,6785871.618,2118.649136,2474.547375,B2
458768.2245,6785871.626,2118.757634,2474.699775,B2
458768.3311,6785871.633,2118.866067,2474.852075,B2
458768.4379,6785871.641,2118.974577,2475.004475,B2
458768.5445,6785871.649,2119.083024,2475.156775,B2
458768.6515,6785871.657,2119.191833,2475.309575,B2
458768.7582,6785871.665,2119.300365,2475.461975,B2
458768.8648,6785871.673,2119.408834,2475.614275,B2
458768.9715,6785871.681,2119.51738,2475.766675,B2
458769.0781,6785871.689,2119.625863,2475.918975,B2
458769.1847,6785871.697,2119.734352,2476.071275,B2
458769.2914,6785871.704,2119.842919,2476.223675,B2
458769.3979,6785871.712,2119.951421,2476.375975,B2
458769.5046,6785871.72,2120.060002,2476.528375,B2
458769.6115,6785871.728,2120.168874,2476.681175,B2
458769.7182,6785871.736,2120.277468,2476.833575,B2
458769.8247,6785871.744,2120.385997,2476.985875,B2
458769.9313,6785871.751,2120.494533,2477.138175,B2
458770.0379,6785871.759,2120.603147,2477.290575,B2
458770.1444,6785871.767,2120.711697,2477.442875,B2
458770.251,6785871.775,2120.820325,2477.595275,B2
458770.3576,6785871.783,2120.928888,2477.747575,B2
458770.4644,6785871.791,2121.037814,2477.900375,B2
458770.571,6785871.798,2121.146462,2478.052775,B2
458770.6775,6785871.806,2121.255045,2478.205075,B2
458770.7841,6785871.814,2121.363706,2478.357475,B2
458770.8906,6785871.822,2121.472303,2478.509775,B2
458770.9972,6785871.83,2121.580979,2478.662175,B2
458771.1036,6785871.837,2121.689591,2478.814475,B2
458771.2102,6785871.845,2121.798282,2478.966875,B2
458771.3166,6785871.853,2121.906908,2479.119175,B2
458771.4235,6785871.861,2122.015897,2479.271975,B2
458771.53,6785871.868,2122.124608,2479.424375,B2
458771.6364,6785871.876,2122.233254,2479.576675,B2
458771.7429,6785871.884,2122.341978,2479.729075,B2
458771.8494,6785871.892,2122.450637,2479.881375,B2
458771.9558,6785871.899,2122.559304,2480.033675,B2
458772.0623,6785871.907,2122.668048,2480.186075,B2
458772.1687,6785871.915,2122.776728,2480.338375,B2
458772.2752,6785871.923,2122.885485,2480.490775,B2
458772.3819,6785871.93,2122.994535,2480.643575,B2
458772.4884,6785871.938,2123.103307,2480.795975,B2
458772.5948,6785871.946,2123.212013,2480.948275,B2
458772.7012,6785871.953,2123.320727,2481.100575,B2
458772.8076,6785871.961,2123.429518,2481.252975,B2
458772.914,6785871.969,2123.538245,2481.405275,B2
458773.0204,6785871.977,2123.64705,2481.557675,B2
458773.1268,6785871.984,2123.75579,2481.709975,B2
458773.2335,6785871.992,2123.864895,2481.862775,B2
458773.3399,6785872.0,2123.973722,2482.015175,B2
458773.4462,6785872.007,2124.082485,2482.167475,B2
458773.5526,6785872.015,2124.191326,2482.319875,B2
458773.659,6785872.023,2124.300102,2482.472175,B2
458773.7653,6785872.03,2124.408956,2482.624575,B2
458773.8716,6785872.038,2124.517745,2482.776875,B2
458773.978,6785872.046,2124.626613,2482.929275,B2
458774.0843,6785872.053,2124.735416,2483.081575,B2
458774.191,6785872.061,2124.844583,2483.234375,B2
458774.2973,6785872.069,2124.95347,2483.386775,B2
458774.4036,6785872.076,2125.062293,2483.539075,B2
458774.5099,6785872.084,2125.171195,2483.691475,B2
458774.6162,6785872.091,2125.280031,2483.843775,B2
458774.7224,6785872.099,2125.388874,2483.996075,B2
458774.8288,6785872.107,2125.497796,2484.148475,B2
458774.935,6785872.114,2125.606652,2484.300775,B2
458775.0413,6785872.122,2125.715587,2484.453175,B2
458775.1479,6785872.129,2125.824815,2484.605975,B2
458775.2542,6785872.137,2125.933763,2484.758375,B2
458775.3604,6785872.145,2126.042647,2484.910675,B2
458775.4666,6785872.152,2126.151538,2485.062975,B2
458775.5729,6785872.16,2126.260508,2485.215375,B2
458775.6791,6785872.167,2126.369414,2485.367675,B2
458775.7853,6785872.175,2126.478398,2485.520075,B2
458775.8915,6785872.183,2126.587318,2485.672375,B2
458775.9981,6785872.19,2126.696673,2485.825275,B2
458776.1043,6785872.198,2126.805605,2485.977575,B2
458776.2104,6785872.205,2126.914545,2486.129875,B2
458776.3167,6785872.213,2127.023562,2486.282275,B2
458776.4228,6785872.22,2127.132515,2486.434575,B2
458776.529,6785872.228,2127.241546,2486.586975,B2
458776.6352,6785872.235,2127.350512,2486.739274,B2
458776.7414,6785872.243,2127.459556,2486.891674,B2
458776.8475,6785872.25,2127.568536,2487.043974,B2
458776.954,6785872.258,2127.67788,2487.196774,B2
458777.0601,6785872.266,2127.786945,2487.349174,B2
458777.1662,6785872.273,2127.895944,2487.501474,B2
458777.2724,6785872.281,2128.005022,2487.653874,B2
458777.3785,6785872.288,2128.114036,2487.806174,B2
458777.4847,6785872.296,2128.223127,2487.958574,B2
458777.5907,6785872.303,2128.332155,2488.110874,B2
458777.6968,6785872.31,2128.44119,2488.263174,B2
458777.8029,6785872.318,2128.550304,2488.415574,B2
458777.9093,6785872.325,2128.659711,2488.568374,B2
458778.0155,6785872.333,2128.768838,2488.720774,B2
458778.1215,6785872.34,2128.8779,2488.873074,B2
458778.2275,6785872.348,2128.986969,2489.025374,B2
458778.3336,6785872.355,2129.096117,2489.177774,B2
458778.4396,6785872.363,2129.205199,2489.330074,B2
458778.5457,6785872.37,2129.31436,2489.482474,B2
458778.6517,6785872.378,2129.423456,2489.634774,B2
458778.7582,6785872.385,2129.532988,2489.787674,B2
458778.8642,6785872.393,2129.642097,2489.939974,B2
458778.9702,6785872.4,2129.751213,2490.092274,B2
458779.0762,6785872.407,2129.860407,2490.244674,B2
458779.1822,6785872.415,2129.969536,2490.396974,B2
458779.2882,6785872.422,2130.078744,2490.549374,B2
458779.3942,6785872.43,2130.187887,2490.701674,B2
458779.5002,6785872.437,2130.297108,2490.854074,B2
458779.6062,6785872.445,2130.406264,2491.006374,B2
458779.7125,6785872.452,2130.515785,2491.159174,B2
458779.8185,6785872.459,2130.625027,2491.311574,B2
458779.9244,6785872.467,2130.734206,2491.463874,B2
458780.0304,6785872.474,2130.843462,2491.616274,B2
458780.1363,6785872.481,2130.952654,2491.768574,B2
458780.2423,6785872.489,2131.061924,2491.920974,B2
458780.3482,6785872.496,2131.171129,2492.073274,B2
458780.4541,6785872.504,2131.280341,2492.225574,B2
458780.56,6785872.511,2131.389631,2492.377974,B2
458780.6663,6785872.518,2131.499215,2492.530774,B2
458780.7722,6785872.526,2131.608519,2492.683174,B2
458780.8781,6785872.533,2131.717757,2492.835474,B2
458780.9839,6785872.54,2131.827003,2492.987774,B2
458781.0899,6785872.548,2131.936326,2493.140174,B2
458781.1957,6785872.555,2132.045585,2493.292474,B2
458781.3016,6785872.562,2132.154922,2493.444874,B2
458781.4075,6785872.57,2132.264194,2493.597174,B2
458781.5137,6785872.577,2132.373903,2493.750074,B2
458781.6195,6785872.584,2132.483189,2493.902374,B2
458781.7253,6785872.592,2132.592481,2494.054674,B2
458781.8312,6785872.599,2132.701851,2494.207074,B2
458781.937,6785872.606,2132.811157,2494.359374,B2
458782.0429,6785872.614,2132.920542,2494.511774,B2
458782.1487,6785872.621,2133.029863,2494.664074,B2
458782.2545,6785872.628,2133.139262,2494.816474,B2
458782.3603,6785872.635,2133.248597,2494.968774,B2
458782.4664,6785872.643,2133.358297,2495.121574,B2
458782.5723,6785872.65,2133.467716,2495.273974,B2
458782.678,6785872.657,2133.577071,2495.426274,B2
458782.7838,6785872.665,2133.686504,2495.578674,B2
458782.8896,6785872.672,2133.795871,2495.730974,B2
458782.9954,6785872.679,2133.905318,2495.883374,B2
458783.1011,6785872.686,2134.014699,2496.035674,B2
458783.2068,6785872.694,2134.124087,2496.187974,B2
458783.3126,6785872.701,2134.233553,2496.340374,B2
458783.4187,6785872.708,2134.343313,2496.493174,B2
458783.5244,6785872.715,2134.452793,2496.645574,B2
458783.6301,6785872.722,2134.562208,2496.797874,B2
458783.7359,6785872.73,2134.671701,2496.950274,B2
