depth,poro,perm,well
1886.629,0.213719,10.356874,A10
1887.129,0.214601,9.436283,A10
1887.629,0.215268,8.640585,A10
1888.129,0.214781,8.172823,A10
1888.629,0.213924,8.097828,A10
1889.129,0.211527,8.029965,A10
1889.629,0.208638,7.846106,A10
1890.129,0.206192,7.902636,A10
1890.629,0.203887,8.313347,A10
1891.129,0.205176,9.90124,A10
1891.629,0.207613,12.92909,A10
1892.129,0.208158,15.533141,A10
1892.629,0.208099,17.118317,A10
1893.129,0.20791,18.013622,A10
1893.629,0.207678,18.324108,A10
1894.129,0.211,18.003525,A10
1894.629,0.215456,17.0371,A10
1895.129,0.218678,15.930815,A10
1895.629,0.221506,14.846222,A10
1896.129,0.22309,13.819786,A10
1896.629,0.224277,12.863151,A10
1897.129,0.22133,12.247186,A10
1897.629,0.217064,12.058379,A10
1898.129,0.213021,12.516475,A10
1898.629,0.209049,13.691635,A10
1899.129,0.205549,15.290942,A10
1899.629,0.202199,17.220869,A10
1900.129,0.203006,17.676193,A10
1900.629,0.20514,16.080523,A10
1901.129,0.205711,14.824433,A10
1901.629,0.205784,14.671209,A10
1902.129,0.20459,15.421,A10
1902.629,0.20299,17.009993,A10
1903.129,0.202443,16.493504,A10
1903.629,0.202233,12.931331,A10
1904.129,0.203566,9.82057,A10
1904.629,0.205391,8.277807,A10
1905.129,0.208765,8.307765,A10
1905.629,0.212634,9.911954,A10
1906.129,0.211157,12.136215,A10
1906.629,0.207973,14.675895,A10
1907.129,0.206261,16.333767,A10
1907.629,0.205018,16.727566,A10
1908.129,0.205732,15.642149,A10
1908.629,0.20707,13.008822,A10
1909.129,0.205723,10.32176,A10
1909.629,0.203519,8.058035,A10
1910.129,0.201887,6.265858,A10
1910.629,0.200439,4.960618,A10
1911.129,0.20015,4.282024,A10
1911.629,0.200232,4.274682,A10
1912.129,0.203942,4.737717,A10
1912.629,0.208811,5.606992,A10
1913.129,0.212194,6.627954,A10
1913.629,0.215104,7.719326,A10
1914.129,0.214416,8.847879,A10
1914.629,0.212579,10.003002,A10
1915.129,0.21128,10.807755,A10
1915.629,0.210151,11.141785,A10
1916.129,0.209713,11.533886,A10
1916.629,0.209495,12.152897,A10
1917.129,0.210587,13.378577,A10
1917.629,0.212097,15.332179,A10
1918.129,0.210687,15.763361,A10
1918.629,0.208343,13.953616,A10
1919.129,0.206544,11.556155,A10
1919.629,0.204918,9.098833,A10
1920.129,0.207159,7.841829,A10
1920.629,0.210633,8.187505,A10
1921.129,0.211903,9.845612,A10
1921.629,0.212468,12.723478,A10
1922.129,0.212582,15.62454,A10
1922.629,0.212551,18.166746,A10
1923.129,0.213795,18.366009,A10
1923.629,0.215445,15.588831,A10
1924.129,0.220182,19.025099,A10
1924.629,0.225904,31.609039,A10
1925.129,0.237806,60.685467,A10
1925.629,0.25168,108.59949,A10
1926.129,0.2587,218.19806,A10
1926.629,0.263531,403.16174,A10
1927.129,0.272226,520.12744,A10
1927.629,0.282156,523.32098,A10
1928.129,0.268867,462.3981,A10
1928.629,0.248165,353.2132,A10
1929.129,0.26426,325.3898,A10
1929.629,0.292103,420.31519,A10
1930.129,0.297517,515.84637,A10
1930.629,0.295771,572.98437,A10
1931.129,0.292924,597.55853,A10
1931.629,0.289726,591.43011,A10
1932.129,0.287297,534.22357,A10
1932.629,0.285113,419.43317,A10
1933.129,0.28398,351.11099,A10
1933.629,0.283183,362.47961,A10
1934.129,0.282882,442.66309,A10
1934.629,0.282739,588.18878,A10
1935.129,0.278087,686.28192,A10
1935.629,0.271997,700.93475,A10
1936.129,0.275271,678.97864,A10
1936.629,0.281534,635.36627,A10
1937.129,0.28375,569.77338,A10
1937.629,0.284674,482.09641,A10
1938.129,0.289821,413.09201,A10
1938.629,0.296316,375.77335,A10
1939.129,0.293003,353.35175,A10
1939.629,0.286559,340.46671,A10
1940.129,0.281689,337.94171,A10
1940.629,0.277323,346.03958,A10
1941.129,0.268705,328.12079,A10
1941.629,0.25873,272.48672,A10
1942.129,0.259958,222.85867,A10
1942.629,0.264762,193.19637,A10
1943.129,0.267768,194.70432,A10
1943.629,0.2702,230.96001,A10
1944.129,0.268679,259.96231,A10
1944.629,0.265896,268.30069,A10
1945.129,0.269478,265.1828,A10
1945.629,0.275091,253.54845,A10
1946.129,0.275832,232.03918,A10
1946.629,0.275017,200.22127,A10
1947.129,0.270981,163.3596,A10
1947.629,0.265916,123.13525,A10
1948.129,0.261497,88.246155,A10
1948.629,0.257285,61.469482,A10
1949.129,0.241092,52.011517,A10
1949.629,0.221075,62.811729,A10
1950.129,0.221079,75.150459,A10
1950.629,0.227475,83.05072,A10
1951.129,0.258175,87.153152,A10
1951.629,0.296634,87.662315,A10
1952.129,0.282947,82.137978,A10
1952.629,0.25261,69.80101,A10
1953.129,0.247139,64.272057,A10
1953.629,0.249607,69.90004,A10
1954.129,0.25075,79.893463,A10
1954.629,0.251471,92.083878,A10
1955.129,0.240715,99.288734,A10
1955.629,0.226296,99.214745,A10
1956.129,0.232501,111.36032,A10
1956.629,0.245291,141.9511,A10
1957.129,0.262274,178.30328,A10
1957.629,0.280594,216.36711,A10
1958.129,0.266472,227.40823,A10
1958.629,0.241991,202.25208,A10
1959.129,0.236974,169.65958,A10
1959.629,0.238171,138.81375,A10
1960.129,0.228756,110.96159,A10
1960.629,0.215952,86.501236,A10
1961.129,0.233819,77.317719,A10
1961.629,0.261479,87.205803,A10
1962.129,0.277883,93.474457,A10
1962.629,0.290694,88.878693,A10
1963.129,0.267558,77.491486,A10
1963.629,0.232946,60.613323,A10
1964.129,0.228012,66.402481,A10
1964.629,0.232555,103.84959,A10
1965.129,0.243619,130.33044,A10
1965.629,0.256766,132.23563,A10
1966.129,0.247665,112.67328,A10
1966.629,0.231461,72.635803,A10
1967.129,0.228448,54.495953,A10
1967.629,0.229647,71.782875,A10
1968.129,0.223106,90.882439,A10
1968.629,0.214093,101.06204,A10
1969.129,0.211503,102.07683,A10
1969.629,0.210964,93.848656,A10
1970.129,0.217811,81.983292,A10
1970.629,0.227016,68.270622,A10
1971.129,0.240267,58.907108,A10
1971.629,0.25481,55.87122,A10
1972.129,0.255478,60.449299,A10
1972.629,0.251716,73.052055,A10
1973.129,0.238937,81.587067,A10
1973.629,0.223279,82.193382,A10
1974.129,0.243978,79.156906,A10
1974.629,0.276284,73.846085,A10
1975.129,0.27106,66.151329,A10
1975.629,0.253852,56.037655,A10
1976.129,0.262354,53.104107,A10
1976.629,0.279066,60.415562,A10
1977.129,0.277015,67.931915,A10
1977.629,0.268972,72.447495,A10
1978.129,0.253882,69.795364,A10
1978.629,0.236542,58.645073,A10
1979.129,0.238143,46.929237,A10
1979.629,0.245792,37.180668,A10
1980.129,0.22734,31.924364,A10
1980.629,0.200555,31.966537,A10
1981.129,0.205165,41.943306,A10
1981.629,0.219801,63.334934,A10
1982.129,0.24956,92.599815,A10
1982.629,0.284148,128.60716,A10
1983.129,0.28333,159.8595,A10
1983.629,0.271207,182.68578,A10
1984.129,0.266804,180.04536,A10
1984.629,0.264865,146.49739,A10
1985.129,0.264511,133.06351,A10
1985.629,0.264663,156.03441,A10
1986.129,0.269474,188.93562,A10
1986.629,0.275772,223.31413,A10
1987.129,0.261702,221.79005,A10
1987.629,0.241129,172.42833,A10
1988.129,0.236556,137.24574,A10
1988.629,0.237091,136.04356,A10
1989.129,0.244006,149.53612,A10
1989.629,0.252958,171.5657,A10
1990.129,0.263777,164.63892,A10
1990.629,0.275192,116.78449,A10
1991.129,0.254688,109.53842,A10
1991.629,0.223993,168.93425,A10
1992.129,0.214851,262.78061,A10
1992.629,0.212592,380.79916,A10
1993.129,0.227969,411.77213,A10
1993.629,0.248978,320.1889,A10
1994.129,0.253939,220.33382,A10
1994.629,0.253777,148.69662,A10
1995.129,0.242728,101.89826,A10
1995.629,0.228203,78.859856,A10
1996.129,0.217641,105.21331,A10
1996.629,0.200763,189.14262,A10
1997.129,0.201935,251.66904,A10
1997.629,0.209643,267.5755,A10
1998.129,0.227873,241.69644,A10
1998.629,0.249463,175.57547,A10
1999.129,0.24764,117.13634,A10
1999.629,0.238341,81.680595,A10
2000.129,0.23687,57.539448,A10
2000.629,0.237898,40.987198,A10
2001.129,0.221689,32.32589,A10
2001.629,0.199975,31.651966,A10
2002.129,0.219175,34.591316,A10
2002.629,0.251439,39.747334,A10
2003.129,0.242523,43.447369,A10
2003.629,0.220459,44.518784,A10
2004.129,0.213838,42.330441,A10
2004.629,0.212148,36.68082,A10
2005.129,0.216836,49.181858,A10
2005.629,0.22356,86.734016,A10
2006.129,0.239004,119.8152,A10
2006.629,0.257232,138.99934,A10
2007.129,0.25194,135.66698,A10
2007.629,0.239139,107.06596,A10
2008.129,0.225294,84.893539,A10
2008.629,0.211115,79.270294,A10
2009.129,0.218487,77.926094,A10
2009.629,0.23274,76.943214,A10
2010.129,0.232295,72.892868,A10
2010.629,0.227157,64.680283,A10
2011.129,0.243812,55.140476,A10
2011.629,0.267426,45.178658,A10
2012.129,0.257422,38.779613,A10
2012.629,0.236684,37.215649,A10
2013.129,0.236343,45.735737,A10
2013.629,0.242514,66.015831,A10
2014.129,0.241413,80.043068,A10
2014.629,0.23799,82.066139,A10
2015.129,0.243406,84.335258,A10
2015.629,0.251643,90.761765,A10
2016.129,0.254162,116.02036,A10
2016.629,0.254855,164.79649,A10
2017.129,0.24511,186.95845,A10
2017.629,0.232033,166.49973,A10
2018.129,0.233791,139.40269,A10
2018.629,0.240287,117.15614,A10
2019.129,0.253231,160.59055,A10
2019.629,0.268234,289.12839,A10
2020.129,0.25769,363.49487,A10
2020.629,0.23899,339.22098,A10
2021.129,0.222964,264.37888,A10
2021.629,0.207793,154.31749,A10
2022.129,0.21264,87.72522,A10
2022.629,0.223879,89.72644,A10
2023.129,0.234343,101.97002,A10
2023.629,0.244559,105.82505,A10
2024.129,0.260942,104.32719,A10
2024.629,0.279294,98.445717,A10
2025.129,0.258994,95.450264,A10
2025.629,0.226353,97.661957,A10
2026.129,0.246642,99.891418,A10
2026.629,0.283832,100.48172,A10
2027.129,0.266615,99.94529,A10
2027.629,0.232028,98.445717,A10
2028.129,0.220351,99.685081,A10
2028.629,0.21599,104.8454,A10
2029.129,0.232485,127.49742,A10
2029.629,0.25564,171.97411,A10
2030.129,0.263582,235.77231,A10
2030.629,0.266667,318.09274,A10
2031.129,0.264646,328.91187,A10
2031.629,0.260995,239.48615,A10
2032.129,0.249104,150.59164,A10
2032.629,0.234582,94.40506,A10
2033.129,0.239954,72.638771,A10
2033.629,0.251677,85.839516,A10
2034.129,0.243147,89.852135,A10
2034.629,0.22815,70.578354,A10
2035.129,0.235247,53.269939,A10
2035.629,0.2494,45.989498,A10
2036.129,0.26429,51.97821,A10
2036.629,0.279415,72.27095,A10
2037.129,0.28172,97.013496,A10
2037.629,0.279934,123.05952,A10
2038.129,0.269582,145.52135,A10
2038.629,0.256495,162.83842,A10
2039.129,0.258039,172.58362,A10
2039.629,0.264254,173.98198,A10
2040.129,0.254804,169.93291,A10
2040.629,0.240353,161.36214,A10
2041.129,0.25317,151.75571,A10
2041.629,0.274695,142.22662,A10
2042.129,0.279872,133.88802,A10
2042.629,0.279829,127.0953,A10
2043.129,0.270257,122.27518,A10
2043.629,0.257643,119.5639,A10
2044.129,0.248651,121.58989,A10
2044.629,0.240816,129.19238,A10
2045.129,0.233888,147.54276,A10
2045.629,0.227249,178.29218,A10
2046.129,0.215801,187.45248,A10
2046.629,0.202819,164.1716,A10
2047.129,0.215357,131.01033,A10
2047.629,0.236043,95.172096,A10
2048.129,0.236718,75.624229,A10
2048.629,0.231003,78.422806,A10
2049.129,0.22742,79.585861,A10
2049.629,0.224518,71.456223,A10
2050.129,0.226492,61.779446,A10
2050.629,0.230023,53.028595,A10
2051.129,0.227946,58.732796,A10
2051.629,0.224079,83.211739,A10
2052.129,0.226811,98.394112,A10
2052.629,0.23165,95.317062,A10
2053.129,0.241412,82.765053,A10
2053.629,0.252746,63.542831,A10
2054.129,0.255561,52.658741,A10
2054.629,0.255657,54.90477,A10
2055.129,0.253475,58.746834,A10
2055.629,0.250567,60.502228,A10
2056.129,0.247359,60.664398,A10
2056.629,0.244056,59.390911,A10
2057.129,0.232544,56.578064,A10
2057.629,0.218411,52.192749,A10
2058.129,0.231454,62.208405,A10
2058.629,0.253173,91.725166,A10
2059.129,0.236847,134.31606,A10
2059.629,0.208374,187.92897,A10
2060.129,0.205782,196.66541,A10
2060.629,0.211453,142.67755,A10
2061.129,0.214276,93.572845,A10
2061.629,0.21619,70.937592,A10
2062.129,0.229986,72.611282,A10
2062.629,0.247575,97.90406,A10
2063.129,0.259012,104.81622,A10
2063.629,0.268484,79.937714,A10
2064.129,0.256461,58.740406,A10
2064.629,0.237576,52.550072,A10
2065.129,0.245424,62.343903,A10
2065.629,0.261807,88.433907,A10
2066.129,0.263641,130.64197,A10
2066.629,0.260829,188.91122,A10
2067.129,0.266053,232.33997,A10
2067.629,0.273844,251.06158,A10
2068.129,0.270574,238.33382,A10
2068.629,0.263773,192.00398,A10
2069.129,0.255957,153.76884,A10
2069.629,0.247817,136.94174,A10
2070.129,0.235743,126.76521,A10
2070.629,0.222412,118.52738,A10
2071.129,0.223434,110.45257,A10
2071.629,0.229039,101.97382,A10
2072.129,0.241182,112.63349,A10
2072.629,0.255412,148.67123,A10
2073.129,0.253899,181.39586,A10
2073.629,0.24736,201.64655,A10
2074.129,0.229058,193.90324,A10
2074.629,0.207,153.21056,A10
2075.129,0.238747,125.49741,A10
2075.629,0.287672,125.42841,A10
2076.129,0.285704,130.48795,A10
2076.629,0.267486,133.48705,A10
2077.129,0.263442,119.97735,A10
2077.629,0.263923,85.345718,A10
2078.129,0.252915,66.679138,A10
2078.629,0.238239,75.819115,A10
2079.129,0.238522,94.019356,A10
2079.629,0.243582,115.29438,A10
2080.129,0.233942,123.91663,A10
2080.629,0.219609,114.86448,A10
2081.129,0.217426,102.72313,A10
2081.629,0.219123,92.149506,A10
2082.129,0.227905,82.348602,A10
2082.629,0.238948,73.066612,A10
2083.129,0.239052,63.573624,A10
2083.629,0.235663,53.636574,A10
2084.129,0.243922,58.903057,A10
2084.629,0.255899,84.369186,A10
2085.129,0.261377,121.68775,A10
2085.629,0.26478,168.19359,A10
2086.129,0.263892,212.93079,A10
2086.629,0.261634,252.40125,A10
2087.129,0.183323,261.93036,A10
2087.629,0.148947,233.63986,A10
2088.129,0.141526,184.8166,A10
2088.629,0.135757,120.98006,A10
2089.129,0.143041,113.03779,A10
2089.629,0.154493,183.62981,A10
2090.129,0.160442,235.58994,A10
2090.629,0.164634,237.89407,A10
2091.129,0.146972,202.20517,A10
2091.629,0.122331,132.24706,A10
2092.129,0.122234,99.883308,A10
2092.629,0.129972,128.05919,A10
2093.129,0.143778,190.45209,A10
2093.629,0.159521,278.65747,A10
2094.129,0.160086,390.92523,A10
2094.629,0.155805,526.69659,A10
2095.129,0.170491,549.12329,A10
2095.629,0.191234,414.51102,A10
2096.129,0.193457,272.14835,A10
2096.629,0.189768,169.70142,A10
2097.129,0.179036,110.48448,A10
2097.629,0.166056,95.55574,A10
2098.129,0.157433,87.953293,A10
2098.629,0.1502,75.87561,A10
2099.129,0.158034,67.122681,A10
2099.629,0.170679,64.184929,A10
2100.129,0.167228,68.798256,A10
2100.629,0.158638,81.516907,A10
2101.129,0.143195,104.39676,A10
2101.629,0.125563,138.09422,A10
2102.129,0.138927,174.49541,A10
2102.629,0.162188,211.00957,A10
2103.129,0.167094,246.25507,A10
2103.629,0.166139,279.79071,A10
2104.129,0.152929,270.78027,A10
2104.629,0.135805,206.18523,A10
2105.129,0.134102,138.55501,A10
2105.629,0.137323,84.668091,A10
2106.129,0.133082,69.554642,A10
2106.629,0.126459,101.20653,A10
2107.129,0.145504,153.04713,A10
2107.629,0.172744,216.59081,A10
2108.129,0.165435,269.80057,A10
2108.629,0.147094,305.64023,A10
2109.129,0.15113,298.5679,A10
2109.629,0.16231,240.42828,A10
2110.129,0.158489,211.61954,A10
2110.629,0.149877,237.81197,A10
2111.129,0.148558,273.40573,A10
2111.629,0.149567,303.84128,A10
2112.129,0.148395,277.35297,A10
2112.629,0.146526,177.41261,A10
2113.129,0.149882,97.953964,A10
2113.629,0.154905,68.969078,A10
2114.129,0.149131,71.715691,A10
2114.629,0.13991,100.20959,A10
2115.129,0.150837,152.26152,A10
2115.629,0.168198,227.17245,A10
2116.129,0.18007,293.83215,A10
2116.629,0.19019,342.30743,A10
2117.129,0.173833,372.02267,A10
2117.629,0.149023,382.7941,A10
2118.129,0.159866,343.47403,A10
2118.629,0.182093,244.11731,A10
2119.129,0.180965,156.80177,A10
2119.629,0.172381,104.54105,A10
2120.129,0.149876,77.130951,A10
2120.629,0.122926,71.31337,A10
2121.129,0.130299,68.205734,A10
2121.629,0.14863,61.779072,A10
2122.129,0.147706,106.97046,A10
2122.629,0.140634,221.32072,A10
2123.129,0.146562,384.83371,A10
2123.629,0.156642,591.12494,A10
2124.129,0.168726,641.23492,A10
2124.629,0.181449,471.63821,A10
2125.129,0.174958,297.67905,A10
2125.629,0.162332,188.11444,A10
2126.129,0.146264,139.36911,A10
2126.629,0.129097,150.30148,A10
2127.129,0.134429,168.85571,A10
2127.629,0.146946,178.41087,A10
2128.129,0.157301,175.49301,A10
2128.629,0.166966,158.99295,A10
2129.129,0.152973,127.68561,A10
2129.629,0.131427,81.179817,A10
2130.129,0.13286,51.950443,A10
2130.629,0.14163,50.366352,A10
2131.129,0.132322,103.18391,A10
2131.629,0.117241,218.94612,A10
2132.129,0.121235,413.34973,A10
2132.629,0.131319,691.40656,A10
2133.129,0.13762,793.16339,A10
2133.629,0.142712,635.62006,A10
2134.129,0.141263,429.48181,A10
2134.629,0.137726,242.02444,A10
2135.129,0.132153,119.2599,A10
2135.629,0.12593,75.87928,A10
2136.129,0.137028,58.966465,A10
2136.629,0.153656,51.625908,A10
2137.129,0.157503,49.696774,A10
2137.629,0.15727,51.850555,A10
2138.129,0.149236,58.745625,A10
2138.629,0.138711,70.592194,A10
2139.129,0.142229,76.820953,A10
2139.629,0.150231,74.057228,A10
2140.129,0.163634,73.233002,A10
2140.629,0.178763,77.838722,A10
2141.129,0.178183,98.695061,A10
2141.629,0.172588,139.2569,A10
2142.129,0.16184,158.87018,A10
2142.629,0.149446,144.5545,A10
2143.129,0.146334,127.12833,A10
2143.629,0.146186,116.43164,A10
2144.129,0.153349,151.97745,A10
2144.629,0.162846,246.38179,A10
2145.129,0.153326,321.63184,A10
2145.629,0.137734,352.81894,A10
2146.129,0.142245,353.84052,A10
2146.629,0.153175,329.13388,A10
2147.129,0.140952,272.92996,A10
2147.629,0.121337,183.38673,A10
2148.129,0.116669,114.66818,A10
2148.629,0.116773,84.06823,A10
2149.129,0.141034,75.397675,A10
2149.629,0.173009,83.487457,A10
2150.129,0.164644,81.309227,A10
2150.629,0.1434,60.233124,A10
2151.129,0.147308,50.576591,A10
2151.629,0.159247,62.01965,A10
2152.129,0.163316,86.546242,A10
2152.629,0.164873,121.59694,A10
2153.129,0.166563,136.28123,A10
2153.629,0.168295,120.73617,A10
2154.129,0.147876,99.615433,A10
2154.629,0.120385,80.790688,A10
2155.129,0.13359,64.152061,A10
2155.629,0.159789,49.66444,A10
2156.129,0.157411,42.640507,A10
2156.629,0.14591,44.776527,A10
2157.129,0.138062,47.257095,A10
2157.629,0.13138,47.267551,A10
2158.129,0.128194,44.917725,A10
2158.629,0.126123,40.24268,A10
2159.129,0.130092,68.492569,A10
2159.629,0.13599,140.92238,A10
2160.129,0.152152,194.85213,A10
2160.629,0.171591,210.2688,A10
2161.129,0.162286,182.73199,A10
2161.629,0.143802,110.82398,A10
2162.129,0.135404,55.084728,A10
2162.629,0.130226,34.84399,A10
2163.129,0.1334,34.547394,A10
2163.629,0.139241,49.2286,A10
2164.129,0.150353,81.0121,A10
2164.629,0.163147,130.57622,A10
2165.129,0.164769,160.93883,A10
2165.629,0.162825,160.29192,A10
2166.129,0.158516,152.99184,A10
2166.629,0.153452,146.81532,A10
2167.129,0.149613,147.02917,A10
2167.629,0.146165,155.31499,A10
2168.129,0.154122,150.31252,A10
2168.629,0.165719,125.20164,A10
2169.129,0.156468,97.813889,A10
2169.629,0.140559,73.84269,A10
2170.129,0.147319,61.881493,A10
2170.629,0.161316,64.674095,A10
2171.129,0.15298,71.397705,A10
2171.629,0.137513,78.59671,A10
2172.129,0.131664,84.220528,A10
2172.629,0.128885,87.61441,A10
2173.129,0.131216,85.781219,A10
2173.629,0.135178,77.764,A10
2174.129,0.12622,81.357941,A10
2174.629,0.113137,102.24487,A10
2175.129,0.13468,130.4077,A10
2175.629,0.167278,162.64809,A10
2176.129,0.152365,191.63332,A10
2176.629,0.122283,215.02213,A10
2177.129,0.140355,215.02542,A10
2177.629,0.173802,185.96336,A10
2178.129,0.165433,143.97598,A10
2178.629,0.143713,94.216637,A10
2179.129,0.143329,58.213001,A10
2179.629,0.149759,42.838631,A10
2180.129,0.132248,53.231262,A10
2180.629,0.107094,91.031342,A10
2181.129,0.10972,140.92059,A10
2181.629,0.121216,198.00809,A10
2182.129,0.138181,220.6104,A10
2182.629,0.156892,195.41843,A10
2183.129,0.165002,164.15102,A10
2183.629,0.169727,140.12859,A10
2184.129,0.150711,121.88334,A10
2184.629,0.124114,108.94669,A10
2185.129,0.127971,102.50826,A10
2185.629,0.141552,102.94789,A10
2186.129,0.150198,104.98822,A10
